,Player,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
750,Mamady Diarra,0.7,1,1.36,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
751,Mouhamadou Diarra,18.1,59,3.27,42,0,7,4,6,0,7,0.39,4,0,1,0,2,0
752,Moussa Diarra,13.6,16,1.17,15,0,0,0,1,0,3,0.22,3,0,0,0,0,0
754,Stephane Diarra,11.8,35,2.95,20,2,5,2,5,1,5,0.42,1,0,2,0,1,1
755,Youba Diarra,1.1,3,2.76,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
756,Ruben Dias,22.2,15,0.68,11,1,0,3,0,0,1,0.05,1,0,0,0,0,0
757,Krepin Diatta,23.0,68,2.95,44,1,8,7,5,3,7,0.30,2,0,0,1,3,1
758,Mory Diaw,37.0,7,0.19,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
759,Brahim Diaz,21.4,96,4.49,69,1,12,6,7,1,18,0.84,8,0,6,2,1,1
760,Luis Diaz,11.1,41,3.70,29,0,7,3,2,0,6,0.54,3,0,2,1,0,0
761,Justin Diehl,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
762,Bamba Dieng,2.2,6,2.78,2,0,0,0,3,1,1,0.46,0,0,0,0,1,0
763,Bamba Dieng,8.3,12,1.45,8,0,0,3,0,1,2,0.24,0,0,0,2,0,0
764,Eric Dier,31.3,29,0.93,24,1,0,4,0,0,2,0.06,1,0,0,1,0,0
765,Florian Dietz,4.4,6,1.37,3,1,1,1,0,0,0,0.00,0,0,0,0,0,0
766,Lucas Digne,16.7,29,1.74,24,4,0,0,1,0,0,0.00,0,0,0,0,0,0
767,Federico Dimarco,23.0,103,4.48,64,29,1,5,3,1,8,0.35,6,0,1,1,0,0
768,Stole Dimitrievski,36.9,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
769,Junior Dina Ebimbe,11.8,17,1.44,12,1,1,3,0,0,1,0.08,1,0,0,0,0,0
770,Tristan Dingome,1.1,8,7.35,6,1,1,0,0,0,0,0.00,0,0,0,0,0,0
771,Eren Dinkci,2.6,8,3.12,5,0,2,1,0,0,1,0.39,1,0,0,0,0,0
772,Sinaly Diomande,21.7,13,0.60,9,1,1,1,0,1,1,0.05,0,1,0,0,0,0
773,Lois Diony,5.6,11,1.96,7,0,2,1,1,0,0,0.00,0,0,0,0,0,0
774,Edan Diop,2.5,7,2.83,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
775,Issa Diop,22.4,9,0.40,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
776,Sofiane Diop,13.6,57,4.18,37,8,5,3,2,2,8,0.59,5,1,0,2,0,0
777,Sofiane Diop,0.7,7,9.69,4,2,1,0,0,0,2,2.77,1,1,0,0,0,0
778,Yehvann Diouf,31.0,4,0.13,2,2,0,0,0,0,1,0.03,1,0,0,0,0,0
780,Axel Disasi,37.0,26,0.70,22,1,0,2,0,1,6,0.16,5,0,0,1,0,0
781,Tiago Djalo,22.4,10,0.45,8,0,0,1,1,0,3,0.13,2,0,0,0,1,0
782,Djene,31.6,31,0.98,23,2,2,1,3,0,7,0.22,7,0,0,0,0,0
783,Moussa Djenepo,7.9,17,2.15,12,0,2,1,2,0,4,0.51,2,0,2,0,0,0
784,Koffi Djidji,26.9,18,0.67,16,0,0,0,0,2,1,0.04,1,0,0,0,0,0
785,Alexander Djiku,29.7,24,0.81,22,1,0,1,0,0,5,0.17,5,0,0,0,0,0
786,Berat Djimsiti,20.0,10,0.50,8,0,0,1,1,0,4,0.20,3,0,0,1,0,0
787,Moussa Djitte,1.5,2,1.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
788,Ouparine Djoco,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
789,Marko Dmitrovic,14.1,4,0.28,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
790,Alan Do Marcolino,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
791,Ben Doak,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
792,Ritsu Doan,26.9,72,2.68,45,1,10,5,9,2,10,0.37,6,0,1,0,3,0
793,Dodo,25.9,65,2.51,58,2,1,2,1,1,5,0.19,5,0,0,0,0,0
794,Danilho Doekhi,24.6,21,0.85,19,0,0,0,2,0,3,0.12,2,0,0,0,1,0
795,Matt Doherty,7.4,18,2.43,13,0,2,2,1,0,3,0.41,2,0,0,1,0,0
796,Matt Doherty,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
797,Josh Doig,15.0,35,2.32,23,6,3,1,2,0,7,0.46,5,0,1,0,1,0
798,Jeremy Doku,14.3,81,5.65,52,1,22,2,3,1,10,0.70,1,0,7,1,1,0
799,Kasper Dolberg,2.2,1,0.45,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
800,Kasper Dolberg,4.5,8,1.79,6,0,0,0,1,1,1,0.22,1,0,0,0,0,0
801,Carlos Dominguez,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
802,Nicolas Dominguez,25.6,71,2.78,61,2,3,1,3,1,5,0.20,5,0,0,0,0,0
803,John Donald,12.1,6,0.49,6,0,0,0,0,0,1,0.08,1,0,0,0,0,0
804,Giulio Donati,4.7,4,0.85,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
806,Kyliane Dong,2.4,5,2.11,2,1,0,1,1,0,2,0.85,1,0,0,0,1,0
807,Jordan Dongmo,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
808,Gianluigi Donnarumma,37.9,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
809,Niklas Dorsch,5.4,8,1.49,6,0,0,0,2,0,0,0.00,0,0,0,0,0,0
810,Gabriel Dos Santos,37.9,24,0.63,21,0,0,2,0,1,2,0.05,2,0,0,0,0,0
811,Jodel Dossou,2.9,5,1.74,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
812,Lohann Doucet,1.0,6,5.93,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
813,Abdoulaye Doucoure,17.0,45,2.65,38,0,3,2,0,2,3,0.18,3,0,0,0,0,0
814,Cheick Doucoure,30.8,61,1.98,48,0,2,5,2,4,6,0.20,4,0,0,1,0,1
815,Ckene Doucoure,1.5,12,7.88,10,0,0,1,1,0,2,1.31,1,0,0,0,1,0
816,Desire Doue,12.4,35,2.82,23,3,3,1,3,2,2,0.16,2,0,0,0,0,0
817,Guela Doue,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
818,Ismael Doukoure,25.5,20,0.78,17,0,1,1,1,0,2,0.08,2,0,0,0,0,0
819,Kamory Doumbia,12.8,41,3.19,34,0,2,2,2,1,3,0.23,3,0,0,0,0,0
820,Souleyman Doumbia,19.9,32,1.61,25,0,3,0,3,1,0,0.00,0,0,0,0,0,0
821,Flynn Downes,8.5,13,1.54,8,0,0,3,2,0,0,0.00,0,0,0,0,0,0
822,Kami Doyle,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
823,Bartlomiej Dragowski,32.7,7,0.21,6,1,0,0,0,0,2,0.06,2,0,0,0,0,0
824,Cody Drameh,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
825,Dion Drena Beljo,12.5,25,1.99,20,0,0,3,1,1,5,0.40,3,0,0,2,0,0
826,Dominick Drexler,15.2,46,3.03,34,6,2,1,2,1,5,0.33,4,0,1,0,0,0
827,Domingos Duarte,29.5,15,0.51,13,0,0,2,0,0,3,0.10,2,0,0,1,0,0
828,Martin Dubravka,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
829,Marvin Ducksch,31.7,109,3.44,67,30,5,4,3,0,24,0.76,16,4,2,1,1,0
830,Ondrej Duda,11.8,20,1.69,13,1,1,2,2,1,2,0.17,1,0,0,1,0,0
832,Ondrej Duda,7.7,22,2.88,17,2,2,0,1,0,3,0.39,2,0,1,0,0,0
833,Shane Duffy,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
834,Remy Dugimont,1.3,5,3.95,4,0,0,0,1,0,1,0.79,1,0,0,0,0,0
835,Denzel Dumfries,24.6,71,2.88,48,4,1,9,8,1,11,0.45,6,0,0,2,3,0
836,Alfred Duncan,12.3,39,3.17,32,2,1,2,1,1,5,0.41,3,0,1,1,0,0
837,Lewis Dunk,36.0,32,0.89,31,0,0,1,0,0,2,0.06,2,0,0,0,0,0
838,Maxime Dupe,38.0,2,0.05,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
839,Jhon Duran,1.5,5,3.31,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0
840,Pablo Duran,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
841,Julien Duranville,0.3,5,15.52,3,0,2,0,0,0,1,3.10,1,0,0,0,0,0
842,Hugo Duro,15.4,22,1.43,17,0,2,0,3,0,2,0.13,1,0,0,0,1,0
843,Jean-Kevin Duverne,27.9,48,1.72,32,4,5,0,7,0,4,0.14,0,0,0,0,4,0
844,Paulo Dybala,19.3,104,5.38,48,29,4,10,13,0,8,0.41,4,2,0,1,1,0
845,Edin Dzeko,19.2,61,3.16,47,0,1,12,1,0,11,0.57,7,0,1,3,0,0
846,Malcolm Ebiowei,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
847,Festy Ebosele,4.6,11,2.41,8,0,2,0,0,1,2,0.44,2,0,0,0,0,0
848,Enzo Ebosse,10.3,8,0.78,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0
849,Tyronne Ebuehi,21.4,29,1.36,22,5,0,1,1,0,4,0.19,3,0,0,1,0,0
850,Ederson,35.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
851,Ederson,24.6,55,2.23,37,1,7,7,1,2,5,0.20,3,0,1,0,1,0
852,Odsonne Edouard,20.0,44,2.20,32,0,1,9,2,0,4,0.20,4,0,0,0,0,0
853,Samuel Edozie,6.3,20,3.18,13,0,3,0,4,0,0,0.00,0,0,0,0,0,0
854,Maximilian Eggestein,27.2,50,1.84,44,0,1,1,3,1,5,0.18,4,0,0,0,1,0
855,Lilian Egloff,2.7,10,3.75,8,0,0,1,1,0,2,0.75,2,0,0,0,0,0
856,Inigo Eguaras,10.7,25,2.33,22,0,0,1,1,1,2,0.19,2,0,0,0,0,0
858,Kingsley Ehizibue,17.1,31,1.82,22,2,0,5,1,1,3,0.18,2,0,0,0,1,0
859,Kingsley Ehizibue,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
860,Julian Eitschberger,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
861,Chidera Ejuke,9.9,41,4.16,28,0,9,1,2,1,5,0.51,5,0,0,0,0,0
862,Albin Ekdal,19.3,35,1.82,26,0,1,4,2,2,1,0.05,1,0,0,0,0,0
863,Hugo Ekitike,12.8,33,2.57,25,0,3,2,3,0,7,0.55,6,0,1,0,0,0
864,Emmanuel Ekong,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
865,Anthony Elanga,4.7,17,3.59,13,0,0,3,1,0,1,0.21,1,0,0,0,0,0
866,Alberth Elis,2.9,12,4.20,6,0,1,1,3,1,0,0.00,0,0,0,0,0,0
867,Mikael Ellertsson,1.9,5,2.65,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0
868,Harvey Elliott,17.9,75,4.19,62,1,5,5,1,1,10,0.56,10,0,0,0,0,0
869,Elif Elmas,18.1,57,3.15,41,6,6,2,2,0,10,0.55,7,1,1,1,0,0
870,Mohamed Elneny,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
871,Aritz Elustondo,16.1,9,0.56,5,2,0,2,0,0,2,0.12,0,1,0,1,0,0
872,Nico Elvedi,31.4,17,0.54,17,0,0,0,0,0,1,0.03,1,0,0,0,0,0
873,Rodrigo Ely,35.1,21,0.60,14,1,1,5,0,0,2,0.06,2,0,0,0,0,0
874,Mohamed Elyounoussi,24.1,41,1.70,34,0,1,2,3,1,4,0.17,4,0,0,0,0,0
875,Adri Embarba,16.4,62,3.79,29,19,7,2,4,1,9,0.55,3,2,1,2,1,0
876,Adri Embarba,0.4,2,5.14,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0
877,Breel Embolo,20.7,63,3.05,42,0,6,8,6,1,10,0.48,5,0,1,3,1,0
878,Emerson,19.3,36,1.87,32,0,0,1,2,1,2,0.10,2,0,0,0,0,0
879,Youssef En-Nesyri,18.5,32,1.73,21,1,2,6,2,0,5,0.27,3,0,1,1,0,0
880,Wataru Endo,32.5,84,2.59,67,0,3,4,7,3,9,0.28,5,0,0,1,2,1
881,Arne Engels,16.0,47,2.94,22,17,1,2,4,1,8,0.50,5,1,1,0,0,1
882,Christian Eriksen,22.8,71,3.12,50,17,1,3,0,0,9,0.40,6,3,0,0,0,0
884,Martin Erlic,25.9,10,0.39,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0
885,Tjark Ernst,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
886,Gonzalo Escalante,6.2,10,1.62,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0
887,Gonzalo Escalante,12.5,25,2.01,22,0,2,1,0,0,3,0.24,1,0,1,1,0,0
888,Sergio Escudero,16.0,35,2.19,20,7,0,6,2,0,0,0.00,0,0,0,0,0,0
889,Alfonso Espino,34.7,70,2.02,59,6,1,0,2,2,7,0.20,5,1,1,0,0,0
890,Bernardo Espinosa,13.6,9,0.66,6,0,0,3,0,0,2,0.15,1,0,0,1,0,0
891,Salvatore Esposito,10.8,28,2.60,13,11,0,1,3,0,0,0.00,0,0,0,0,0,0
892,Maxime Esteve,18.3,7,0.38,5,1,0,1,0,0,0,0.00,0,0,0,0,0,0
893,Pervis Estupinan,29.7,87,2.93,78,4,3,0,2,0,8,0.27,7,0,0,0,1,0
894,Jonny Evans,11.7,4,0.34,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
895,Edu Exposito,12.9,45,3.49,30,5,4,3,2,1,9,0.70,8,0,1,0,0,0
896,Eberechi Eze,29.3,118,4.03,69,21,11,4,11,2,16,0.55,9,1,5,0,1,0
897,Kimberly Ezekwem,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
898,Nicolas Ezequiel Fernandez,5.7,21,3.67,18,2,0,1,0,0,2,0.35,2,0,0,0,0,0
899,Abdessamad Ezzalzouli,16.7,58,3.47,27,5,18,4,3,1,4,0.24,4,0,0,0,0,0
900,Lukasz Fabianski,34.6,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
901,Fabinho,29.7,55,1.85,49,0,0,1,2,3,8,0.27,7,0,0,0,1,0
902,Fabio,2.5,10,4.00,10,0,0,0,0,0,1,0.40,1,0,0,0,0,0
903,Noah Fadiga,14.5,15,1.03,8,0,3,0,3,1,2,0.14,1,0,1,0,0,0
904,Wout Faes,31.0,22,0.71,16,0,1,3,0,2,4,0.13,3,0,0,0,0,1
905,Wout Faes,3.0,3,1.00,3,0,0,0,0,0,2,0.67,2,0,0,0,0,0
906,Nicolo Fagioli,16.9,39,2.31,25,4,1,4,5,0,7,0.41,4,1,0,0,2,0
907,Ralf Fahrmann,11.4,4,0.35,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
908,Romain Faivre,13.8,45,3.25,27,1,10,3,4,0,9,0.65,5,0,4,0,0,0
910,Romain Faivre,3.3,13,3.87,10,3,0,0,0,0,1,0.30,0,1,0,0,0,0
911,Radamel Falcao,6.8,10,1.46,7,0,1,1,1,0,0,0.00,0,0,0,0,0,0
912,Wladimiro Falcone,38.0,6,0.16,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
913,Fali,19.0,11,0.58,9,1,0,0,1,0,1,0.05,1,0,0,0,0,0
914,Fallou Fall,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
915,Mamadou Fall,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
916,Davide Faraoni,16.5,28,1.70,18,2,4,4,0,0,4,0.24,2,0,1,1,0,0
917,Ansu Fati,15.5,50,3.23,35,1,8,5,0,1,7,0.45,4,0,1,2,0,0
918,Khalil Fayad,8.0,19,2.38,15,2,1,1,0,0,5,0.63,4,0,0,1,0,0
919,Cheikh Faye,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
920,Federico Fazio,11.9,12,1.00,7,1,0,4,0,0,0,0.00,0,0,0,0,0,0
921,Jacopo Fazzini,9.2,24,2.62,16,3,2,1,2,0,1,0.11,0,1,0,0,0,0
922,Zouhair Feddal,4.2,4,0.96,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
923,Nabil Fekir,10.7,56,5.24,31,10,4,2,9,0,5,0.47,2,0,1,0,2,0
924,Felipe,15.8,15,0.95,10,0,0,4,1,0,1,0.06,1,0,0,0,0,0
925,Felipe,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
926,Luiz Felipe,19.6,7,0.36,6,0,0,1,0,0,1,0.05,1,0,0,0,0,0
927,Joao Felix,10.5,31,2.96,13,2,6,4,6,0,1,0.10,1,0,0,0,0,0
928,Joao Felix,7.2,29,4.02,22,0,3,3,0,1,5,0.69,4,0,0,1,0,0
929,Ohis Felix Uduokhai,16.1,13,0.81,12,0,0,1,0,0,1,0.06,1,0,0,0,0,0
930,Kiko Femenia,12.6,24,1.90,23,0,0,0,1,0,0,0.00,0,0,0,0,0,0
931,Evan Ferguson,10.6,22,2.08,15,0,1,6,0,0,2,0.19,2,0,0,0,0,0
932,Lewis Ferguson,25.7,62,2.41,45,1,1,8,6,1,5,0.19,4,0,0,1,0,0
933,Bruno Fernandes,36.8,219,5.94,164,26,8,12,9,0,18,0.49,16,0,0,1,1,0
934,Edimilson Fernandes,27.1,36,1.33,18,13,2,2,1,0,5,0.18,1,3,0,1,0,0
936,Aitor Fernandez,21.0,4,0.19,2,2,0,0,0,0,1,0.05,1,0,0,0,0,0
937,Alex Fernandez,17.5,39,2.23,27,10,1,0,1,0,1,0.06,1,0,0,0,0,0
938,Alvaro Fernandez,11.0,1,0.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
939,Carlos Fernandez,7.0,16,2.27,12,0,1,1,2,0,1,0.14,1,0,0,0,0,0
940,Enzo Fernandez,17.2,59,3.43,49,6,0,2,2,0,6,0.35,6,0,0,0,0,0
941,Federico Fernandez,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
942,Joaquin Fernandez,24.0,14,0.58,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0
943,Valery Fernandez,10.7,29,2.70,24,1,1,0,3,0,4,0.37,3,0,0,0,1,0
944,Fernando,36.5,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
945,Fernando,17.5,20,1.14,18,0,0,0,0,2,1,0.06,1,0,0,0,0,0
946,Alex Ferrari,9.6,4,0.41,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
947,Alex Ferrari,11.2,6,0.54,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
948,Salvador Ferrer,1.5,2,1.33,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
949,Jordan Ferri,30.4,71,2.33,65,1,2,1,2,0,7,0.23,6,1,0,0,0,0
950,Fidel,19.0,66,3.46,46,11,4,1,4,0,4,0.21,4,0,0,0,0,0
951,Karol Fila,0.5,3,5.63,2,1,0,0,0,0,1,1.87,1,0,0,0,0,0
952,Vincenzo Fiorillo,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
953,Roberto Firmino,13.5,46,3.41,36,0,4,6,0,0,7,0.52,4,0,1,2,0,0
954,Junior Firpo,15.2,21,1.38,15,2,0,0,3,1,2,0.13,2,0,0,0,0,0
955,Kilian Fischer,5.6,7,1.26,5,0,1,0,1,0,1,0.18,0,0,0,0,1,0
956,Mark Flekken,34.0,10,0.29,6,4,0,0,0,0,1,0.03,0,1,0,0,0,0
957,Florian Flick,5.7,7,1.23,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
958,Alexis Flips,22.0,95,4.32,69,13,1,7,1,4,11,0.50,10,0,0,1,0,0
959,Alessandro Florenzi,2.3,9,4.01,4,3,0,1,1,0,0,0.00,0,0,0,0,0,0
960,Phil Foden,20.5,99,4.83,76,9,6,5,3,0,14,0.68,10,0,3,0,1,0
962,Seko Fofana,34.1,94,2.75,78,0,7,2,5,2,13,0.38,10,0,2,0,1,0
963,Wesley Fofana,2.0,2,1.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
964,Wesley Fofana,13.1,13,0.99,13,0,0,0,0,0,2,0.15,2,0,0,0,0,0
965,Yahia Fofana,11.0,2,0.18,2,0,0,0,0,0,1,0.09,1,0,0,0,0,0
966,Youssouf Fofana,34.3,78,2.27,68,0,6,0,2,2,11,0.32,9,0,0,0,1,1
967,Thomas Foket,22.0,39,1.78,37,0,0,0,1,1,2,0.09,2,0,0,0,0,0
968,Jose Fonte,28.8,16,0.56,13,0,0,2,1,0,2,0.07,1,0,0,1,0,0
969,Pablo Fornals,16.7,57,3.41,48,4,1,3,0,1,3,0.18,2,0,1,0,0,0
970,Emil Forsberg,16.5,39,2.37,28,3,0,4,3,1,7,0.43,5,1,0,0,0,1
971,Adam Forshaw,5.3,16,3.00,10,6,0,0,0,0,0,0.00,0,0,0,0,0,0
972,Fraser Forster,13.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
973,Philipp Forster,14.5,44,3.03,25,15,1,1,2,0,8,0.55,3,4,0,0,1,0
974,Steven Fortes,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
975,Timothy Fosu-Mensah,2.1,5,2.36,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
976,Dimitri Foulquier,19.3,29,1.50,25,1,0,2,0,1,2,0.10,2,0,0,0,0,0
977,Juan Foyth,21.8,29,1.33,28,1,0,0,0,0,2,0.09,2,0,0,0,0,0
978,Raphael Framberger,2.0,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
979,Tyrese Francois,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
980,Bartol Franjic,2.5,3,1.19,2,0,1,0,0,0,2,0.79,1,0,1,0,0,0
981,Przemyslaw Frankowski,31.5,123,3.91,69,44,3,3,2,2,12,0.38,8,4,0,0,0,0
982,Ryan Fraser,3.5,8,2.30,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0
983,Davide Frattesi,31.9,79,2.47,60,0,7,5,5,2,4,0.13,4,0,0,0,0,0
984,Oscar Fraulo,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
985,Fred,13.9,59,4.25,49,0,1,4,3,2,4,0.29,3,0,0,1,0,0
986,Ryan Fredericks,5.9,5,0.84,4,0,1,0,0,0,1,0.17,1,0,0,0,0,0
988,Ivan Fresneda,19.4,39,1.98,33,4,0,0,1,1,3,0.15,1,1,0,0,1,0
989,Remo Freuler,24.0,29,1.21,27,1,0,1,0,0,0,0.00,0,0,0,0,0,0
990,Michael Frey,9.6,15,1.55,13,0,0,2,0,0,4,0.41,4,0,0,0,0,0
991,Marco Friedl,28.8,24,0.83,20,3,1,0,0,0,1,0.03,1,0,0,0,0,0
992,Marvin Friedrich,13.9,10,0.72,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
993,Jeremie Frimpong,30.1,103,3.42,65,2,20,6,10,0,16,0.53,9,0,5,0,2,0
994,Chris Fuhrich,20.9,79,3.77,52,11,7,6,3,0,9,0.43,7,2,0,0,0,0
995,Angelo Fulgini,9.5,45,4.72,23,17,2,2,1,0,4,0.42,3,1,0,0,0,0
996,Angelo Fulgini,5.8,18,3.09,17,0,0,0,1,0,1,0.17,1,0,0,0,0,0
997,Niclas Fullkrug,27.5,74,2.69,54,0,3,8,9,0,10,0.36,8,0,0,1,1,0
998,Matteo Gabbia,6.8,4,0.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
999,Manolo Gabbiadini,26.2,62,2.36,39,1,3,8,9,2,4,0.15,2,0,0,0,1,1
1000,Gianluca Gaetano,0.8,5,6.62,4,0,0,1,0,0,1,1.32,1,0,0,0,0,0
1001,Roberto Gagliardini,8.7,19,2.18,17,0,0,1,1,0,1,0.11,0,0,0,1,0,0
1002,Adolfo Gaich,8.1,19,2.36,14,0,2,0,2,1,1,0.12,0,0,0,0,1,0
1003,Cody Gakpo,16.2,49,3.02,37,0,3,4,3,2,6,0.37,5,0,0,0,1,0
1004,Javi Galan,35.1,93,2.65,70,14,4,1,2,2,4,0.11,3,0,0,0,0,1
1005,Inigo Ruiz de Galarreta,27.2,46,1.69,33,9,1,0,3,0,5,0.18,2,2,1,0,0,0
1006,Pablo Galdames Millan,8.2,16,1.96,10,6,0,0,0,0,2,0.24,1,1,0,0,0,0
1007,Conor Gallagher,18.0,47,2.61,34,4,4,2,2,1,3,0.17,2,0,1,0,0,0
1008,Antonino Gallo,27.6,64,2.32,50,9,3,1,1,0,1,0.04,1,0,0,0,0,0
1009,Gauthier Gallon,29.6,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1010,Cristian Gamboa,16.4,28,1.71,20,6,1,0,0,1,2,0.12,0,2,0,0,0,0
1011,Kevin Gameiro,23.3,58,2.49,44,0,1,9,4,0,3,0.13,0,0,0,2,1,0
1012,Idrissa Gana Gueye,28.6,51,1.78,36,0,1,2,7,5,3,0.10,2,0,0,0,0,1
1014,Ignatius Ganago,16.9,29,1.72,17,0,0,5,6,1,7,0.41,4,0,0,1,1,1
1015,Ignatius Ganago,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1016,Silvere Ganvoula M'Boussy,2.7,11,3.99,9,0,1,1,0,0,0,0.00,0,0,0,0,0,0
1017,Aleix Garcia,26.0,125,4.82,69,47,3,3,0,3,16,0.62,10,3,1,0,0,2
1018,Alvaro Garcia,31.9,95,2.98,70,2,6,6,7,4,14,0.44,9,0,2,0,3,0
1019,Borja Garcia,7.5,17,2.26,12,1,2,1,1,0,2,0.27,2,0,0,0,0,0
1020,Carlos Garcia,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1021,Dani Garcia,16.5,23,1.39,20,0,0,0,1,2,4,0.24,4,0,0,0,0,0
1022,David Garcia,29.8,19,0.64,19,0,0,0,0,0,2,0.07,2,0,0,0,0,0
1023,Eric Garcia,15.7,10,0.63,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1024,Fran Garcia,37.9,71,1.88,55,6,3,1,2,4,9,0.24,6,1,1,0,1,0
1025,Joan Garcia,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1026,Raul Garcia,10.7,33,3.07,18,0,2,10,1,2,7,0.65,5,0,1,1,0,0
1027,Ruben Garcia,12.9,54,4.20,29,20,1,2,2,0,4,0.31,2,2,0,0,0,0
1028,Unai Garcia,19.0,6,0.32,5,0,0,0,0,1,1,0.05,1,0,0,0,0,0
1029,Alejandro Garnacho,6.3,22,3.48,17,0,3,1,1,0,6,0.95,5,0,1,0,0,0
